id,periodo,central,agente,agente_descripcion,region,categoria_region,tipo_maquina,fuente_generacion,tecnologia,potencia_instalada_mw,fecha_proceso,lote_id_log,mes,indice_tiempo,anio
2397,2016-06-01 00:00:00,HON1FV,CFCAHO1G,C.FOTOV. CAÑADA HONDA I-ENARSA,CUYO,Cuyo,FV,Renovable,Solar,2,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2398,2016-06-01 00:00:00,HON2FV,CFCAHO2G,C.FOTOV. CAÑADA HONDA 2-ENARSA,CUYO,Cuyo,FV,Renovable,Solar,3,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2399,2016-06-01 00:00:00,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,NOROESTE,Noa,TG,Térmica,Turbina a gas,120,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2400,2016-06-01 00:00:00,INMO,UGMBAI2G,UGEM 16 - BA INT - ENARSA,GENERAC MOVIL,Unidades Móviles,GM,Térmica,Motor Diesel,10,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2401,2016-06-01 00:00:00,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,7,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2402,2016-06-01 00:00:00,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,CENTRO,Centro,DI,Térmica,Motor Diesel,24.5,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2403,2016-06-01 00:00:00,ITAT,CTITATTG,CT ITATI - TURBODISEL,NORESTE,Nea,DI,Térmica,Motor Diesel,6,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2404,2016-06-01 00:00:00,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,NORESTE,Nea,DI,Térmica,Motor Diesel,4,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2405,2016-06-01 00:00:00,JUNI,CTJUNISG,CT JUNIN - SOENERGY,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,22,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2406,2016-06-01 00:00:00,LBAN,GELABANG,GENERACION LA BANDA S.A.,NOROESTE,Noa,TG,Térmica,Turbina a gas,26,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2407,2016-06-01 00:00:00,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,NORESTE,Nea,DI,Térmica,Motor Diesel,7,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2408,2016-06-01 00:00:00,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,CUYO,Cuyo,TG,Térmica,Turbina a gas,45.6,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2409,2016-06-01 00:00:00,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Cuyo,TG,Térmica,Ciclos Combinados,249.82,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2410,2016-06-01 00:00:00,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Cuyo,TV,Térmica,Ciclos Combinados,124.39,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2411,2016-06-01 00:00:00,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Cuyo,TV,Térmica,Turbovapor,120,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2412,2016-06-01 00:00:00,LDCUHI,PAHCTMEG,PAH CT MENDOZA - ENARSA,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,1,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2413,2016-06-01 00:00:00,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Comahue,TG,Térmica,Ciclos Combinados,375,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2414,2016-06-01 00:00:00,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Comahue,TV,Térmica,Ciclos Combinados,165,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2415,2016-06-01 00:00:00,LEVA,EPECORDG,EPEC GENERACION,CENTRO,Centro,DI,Térmica,Motor Diesel,10.78,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2416,2016-06-01 00:00:00,LEVA,EPECORDG,EPEC GENERACION,CENTRO,Centro,TG,Térmica,Turbina a gas,53.5,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2417,2016-06-01 00:00:00,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,NOROESTE,Noa,DI,Térmica,Motor Diesel,15.26,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2418,2016-06-01 00:00:00,LINC,CTLINCSG,CT LINCOLN - SOENERGY,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,15,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2419,2016-06-01 00:00:00,LMADHI,HIDMADEG,HIDROELECTRICA LAS MADERAS,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,30.6,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2420,2016-06-01 00:00:00,LMO1HI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HI,Hidráulica,Hidráulica,52,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2421,2016-06-01 00:00:00,LMO2HI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,4.5,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2422,2016-06-01 00:00:00,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,19.68,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2423,2016-06-01 00:00:00,LOM4EO,CELOMABG,C.EOLICA LOMA BLANCA IV-ENARSA,PATAGONICA,Patagonia,EO,Renovable,Eólica,50,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2424,2016-06-01 00:00:00,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,NORESTE,Nea,DI,Térmica,Motor Diesel,6,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2425,2016-06-01 00:00:00,LPAZ,CTLAPAZG,CT LA PAZ Entre Rios - ENARSA,LITORAL,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,10.8,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2426,2016-06-01 00:00:00,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,GRAN BS.AS.,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,40.4,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2427,2016-06-01 00:00:00,LQUIHI,HRHONDOG,HIDROELECTRICA RIO HONDO SA,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,2,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2428,2016-06-01 00:00:00,LREYHB,HIDIAMAG,H. DIAMANTE SA,CUYO,Cuyo,HB,Hidráulica,Hidráulica,224,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2429,2016-06-01 00:00:00,LRID,CTLARISG,CT LA RIOJA - SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,19.2,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2430,2016-06-01 00:00:00,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,Noa,DI,Térmica,Motor Diesel,4,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2431,2016-06-01 00:00:00,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,Noa,TG,Térmica,Turbina a gas,38,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2432,2016-06-01 00:00:00,LRIP,EDELARFG,EDELAR GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,6.66,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2433,2016-06-01 00:00:00,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,10,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2434,2016-06-01 00:00:00,LUJAHI,PAHLUJAG,PAH LA LUJANITA - ENARSA,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,1.7,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2435,2016-06-01 00:00:00,LVAR,EPECORDG,EPEC GENERACION,CENTRO,Centro,DI,Térmica,Motor Diesel,5.6,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2436,2016-06-01 00:00:00,LVINHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,16,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2437,2016-06-01 00:00:00,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,GRAN BS.AS.,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,25,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2486,2016-06-01 00:00:00,QULLHI,QULLUMJG,QUEBRADA ULLUM - EPSE,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,45,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2438,2016-06-01 00:00:00,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,40,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2439,2016-06-01 00:00:00,MDAJ,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,30,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2440,2016-06-01 00:00:00,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,120.88,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2441,2016-06-01 00:00:00,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,56,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2442,2016-06-01 00:00:00,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,20,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2443,2016-06-01 00:00:00,MJUA,EPECORDG,EPEC GENERACION,CENTRO,Centro,DI,Térmica,Motor Diesel,13.164,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2444,2016-06-01 00:00:00,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),CENTRO,Centro,TG,Térmica,Turbina a gas,120,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2445,2016-06-01 00:00:00,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,CENTRO,Centro,TG,Térmica,Turbina a gas,60,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2446,2016-06-01 00:00:00,MMAR,GMEDITEG,GEN.MEDITERRANEA (EX ENRON),CENTRO,Centro,TG,Térmica,Ciclos Combinados,68,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2447,2016-06-01 00:00:00,NECO,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,204,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2448,2016-06-01 00:00:00,NECOEO,SEAENERG,SEA ENERGY PARQUE EOLICO,BUENOS AIRES,Gba - Litoral - Buenos Aires,EO,Renovable,Eólica,0.25,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2449,2016-06-01 00:00:00,NEMO,UGMNEA1G,UGEM 05 - NEA - ENARSA,GENERAC MOVIL,Unidades Móviles,GM,Térmica,Motor Diesel,19.6,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2450,2016-06-01 00:00:00,NEMO,UGMNEA2G,UGEM 06 - NEA - ENARSA,GENERAC MOVIL,Unidades Móviles,GM,Térmica,Motor Diesel,19.999,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2451,2016-06-01 00:00:00,NEMO,UGMNEA3G,UGEM 09 - NEA - ENARSA,GENERAC MOVIL,Unidades Móviles,GM,Térmica,Motor Diesel,19.992,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2452,2016-06-01 00:00:00,NIH1HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,Cuyo,HI,Hidráulica,Hidráulica,72,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2453,2016-06-01 00:00:00,NIH2HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,Cuyo,HI,Hidráulica,Hidráulica,110,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2454,2016-06-01 00:00:00,NIH3HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,Cuyo,HI,Hidráulica,Hidráulica,42,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2455,2016-06-01 00:00:00,NIH4HI,HNIHUIVG,HIDR NIHUIL IV (EMSE SE),CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,18,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2456,2016-06-01 00:00:00,NOMO,UGMNOA1G,UGEM 10 - NOA - ENARSA,GENERAC MOVIL,Unidades Móviles,GM,Térmica,Motor Diesel,19.992,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2457,2016-06-01 00:00:00,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Ciclos Combinados,516,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2458,2016-06-01 00:00:00,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TV,Térmica,Ciclos Combinados,282,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2459,2016-06-01 00:00:00,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,390,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2460,2016-06-01 00:00:00,OBER,EMISSANG,EMSA GENERACION,NORESTE,Nea,TG,Térmica,Turbina a gas,12,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2461,2016-06-01 00:00:00,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,38.8,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2462,2016-06-01 00:00:00,ORAD,CTORANSG,CT ORAN - SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,15,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2463,2016-06-01 00:00:00,PAGUHI,HPAGUILG,HIDR. PIEDRA DEL AGUILA S.A.,COMAHUE,Comahue,HI,Hidráulica,Hidráulica,1400,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2464,2016-06-01 00:00:00,PAMO,UGMBAI1G,UGEM 11 - BA INT - ENARSA,GENERAC MOVIL,Unidades Móviles,GM,Térmica,Motor Diesel,20,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2465,2016-06-01 00:00:00,PARA,CTPARANG,CT PARANA - EMGASUD,LITORAL,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,40,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2466,2016-06-01 00:00:00,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,Patagonia,TG,Térmica,Ciclos Combinados,76.4,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2467,2016-06-01 00:00:00,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,Patagonia,TV,Térmica,Ciclos Combinados,48.7,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2468,2016-06-01 00:00:00,PBANHI,HCERROCG,HIDR. CERROS COLORADOS S.A.,COMAHUE,Comahue,HI,Hidráulica,Hidráulica,472,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2469,2016-06-01 00:00:00,PEHU,CTPEHUSG,CT PEHUAJO - SOENERGY,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,22.4,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2470,2016-06-01 00:00:00,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,15,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2471,2016-06-01 00:00:00,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,Centro,TG,Térmica,Ciclos Combinados,330,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2472,2016-06-01 00:00:00,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,Centro,TV,Térmica,Ciclos Combinados,136,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2473,2016-06-01 00:00:00,PILA,EPECORDG,EPEC GENERACION,CENTRO,Centro,TV,Térmica,Turbovapor,200,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2474,2016-06-01 00:00:00,PINA,CTPINAMG,CT PINAMAR - EMGASUD,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,20.5,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2475,2016-06-01 00:00:00,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,NOROESTE,Noa,DI,Térmica,Motor Diesel,30.4,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2476,2016-06-01 00:00:00,PIRA,CTPIRASG,CT PIRANE - SULLAIR,NORESTE,Nea,DI,Térmica,Motor Diesel,16.25,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2477,2016-06-01 00:00:00,PMAD,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Patagonia,TG,Térmica,Turbina a gas,42,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2478,2016-06-01 00:00:00,PMORHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,6.3,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2479,2016-06-01 00:00:00,PNUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,589,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2480,2016-06-01 00:00:00,POSA,EMISSANG,EMSA GENERACION,NORESTE,Nea,TG,Térmica,Turbina a gas,21,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2481,2016-06-01 00:00:00,PPAT,CTPATRTG,CT PASO LA PATRIA-TURBODISEL,NORESTE,Nea,DI,Térmica,Motor Diesel,7.2,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2482,2016-06-01 00:00:00,PPLEHI,PPLEUFUG,PICHI PICUN LEUFU,COMAHUE,Comahue,HI,Hidráulica,Hidráulica,285,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2483,2016-06-01 00:00:00,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,NOROESTE,Noa,TG,Térmica,Turbina a gas,232,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2484,2016-06-01 00:00:00,PTR1,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Patagonia,TG,Térmica,Turbina a gas,45,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2485,2016-06-01 00:00:00,PVIEHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,15,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2487,2016-06-01 00:00:00,RAFA,CTRAFASG,CT RAFAELA - SECCO,LITORAL,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,19.2,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2488,2016-06-01 00:00:00,RAW1EO,PERAWS1G,P.EOLICO RAWSON I - ENARSA,PATAGONICA,Patagonia,EO,Renovable,Eólica,48.6,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2489,2016-06-01 00:00:00,RAW2EO,PERAWS2G,P.EOLICO RAWSON II - ENARSA,PATAGONICA,Patagonia,EO,Renovable,Eólica,28.8,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2490,2016-06-01 00:00:00,RCUA,EPECORDG,EPEC GENERACION,CENTRO,Centro,TG,Térmica,Turbina a gas,32,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2491,2016-06-01 00:00:00,REAL,CTREALSG,CT REALICO - SECCO,COMAHUE,Comahue,DI,Térmica,Motor Diesel,24,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2492,2016-06-01 00:00:00,REOLHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,33,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2493,2016-06-01 00:00:00,RESC,CTREMEAG,C.T.REMED.DE ESCALADA -AGGREKO,GRAN BS.AS.,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,25,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2494,2016-06-01 00:00:00,RGDEHB,EPECORDG,EPEC GENERACION,CENTRO,Centro,HB,Hidráulica,Hidráulica,750,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2495,2016-06-01 00:00:00,RHONHI,HRHONDOG,HIDROELECTRICA RIO HONDO SA,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,15,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2496,2016-06-01 00:00:00,ROCA,CTROCARG,CT ROCA SA,COMAHUE,Comahue,TG,Térmica,Turbina a gas,130,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2497,2016-06-01 00:00:00,ROMEHI,CHJROMEG,CENTRAL JULIAN ROMERO 5 SALTOS,COMAHUE,Comahue,HR,Renovable,Hidráulica Renovable,6.2,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2498,2016-06-01 00:00:00,RREYHI,HREYESYG,HIDROELECTRICA REYES EJSEDSA,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,7,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2499,2016-06-01 00:00:00,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,COMAHUE,Comahue,DI,Térmica,Motor Diesel,32,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2500,2016-06-01 00:00:00,RTER,GENCORDG,GENERADORA CORDOBA S.A.,CENTRO,Centro,TG,Térmica,Turbina a gas,26,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2501,2016-06-01 00:00:00,RUFI,CTRUFING,CT RUFINO Sta Fe - ENARSA,LITORAL,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,31.9,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2502,2016-06-01 00:00:00,SALOHI,CHSLOMAG,C.H. SALTO DE LA LOMA SIEyE,CUYO,Cuyo,MH,Renovable,Hidráulica Renovable,0.55,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2503,2016-06-01 00:00:00,SANDHI,SALANDEG,CENTRAL SALTO ANDERSEN,COMAHUE,Comahue,HR,Renovable,Hidráulica Renovable,7.9,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2504,2016-06-01 00:00:00,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,Cuyo,TG,Térmica,Turbina a gas,30,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2505,2016-06-01 00:00:00,SCTP,EDEABA1G,EDEA GENERACION,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,14,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2506,2016-06-01 00:00:00,SFRA,EPECORDG,EPEC GENERACION,CENTRO,Centro,TG,Térmica,Turbina a gas,39,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2507,2016-06-01 00:00:00,SGDEHIAR,CTMSALGG,CTM SALTO GRANDE,LITORAL,Gba - Litoral - Buenos Aires,HI,Hidráulica,Hidráulica,945,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2508,2016-06-01 00:00:00,SGUIHI,CHSGUILG,C.H. SAN GUILLERMO SIEyE,CUYO,Cuyo,MH,Renovable,Hidráulica Renovable,0.1,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2509,2016-06-01 00:00:00,SJUAFV,PFOTOSJG,PTA FOTOVOLTAICA S.JUAN I-EPSE,CUYO,Cuyo,FV,Renovable,Solar,1.2,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2510,2016-06-01 00:00:00,SLTO,CTSATOSG,CT SALTO - SOENERGY,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,22.5,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2511,2016-06-01 00:00:00,SMAN,CTSMNO3G,C.T.SAN MARTIN NORTE 3- ENARSA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,DI,Renovable,Biogas,5.1,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2512,2016-06-01 00:00:00,SMAR,EDECATKG,EDECAT GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,2.8,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2513,2016-06-01 00:00:00,SMARHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,6.48,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2514,2016-06-01 00:00:00,SMIG,CTSAMING,CT SAN MIGUEL NORTE III-ENARSA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,DI,Renovable,Biogas,11.5,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2515,2016-06-01 00:00:00,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,Noa,TG,Térmica,Ciclos Combinados,230.7,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2516,2016-06-01 00:00:00,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,Noa,TV,Térmica,Ciclos Combinados,151.3,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2517,2016-06-01 00:00:00,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,25,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2518,2016-06-01 00:00:00,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,650,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2519,2016-06-01 00:00:00,SOES,EPECORDG,EPEC GENERACION,CENTRO,Centro,TG,Térmica,Turbina a gas,100,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2520,2016-06-01 00:00:00,SORR,CTSORREG,C.TERMICA SORRENTO,LITORAL,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,217,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2521,2016-06-01 00:00:00,SPE2,CTSAE2AG,CT SAENZ PEÑA II- AGGREKO,NORESTE,Nea,DI,Térmica,Motor Diesel,15,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2522,2016-06-01 00:00:00,SPEN,CTSAENAG,CT SAENZ PEÑA - APR ENERGY,NORESTE,Nea,DI,Térmica,Motor Diesel,20,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2523,2016-06-01 00:00:00,SROQHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,24,2018-10-08 17:09:59.284626,12,06,2016-06,2016
2524,2016-06-01 00:00:00,SROS,CTSROSTG,CT SANTA ROSA -TURBODISEL,NORESTE,Nea,DI,Térmica,Motor Diesel,6,2018-10-08 17:09:59.284626,12,06,2016-06,2016
